,0
gene_id,Rv0666
name,Rv0666
operon,Op435
gene_product,membrane protein
COG,No COG annotation
regulator,"Rv1353c,Rv1776c,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0666"">External Database</a>"
