,0
gene_id,Rv1896c
name,Rv1896c
operon,Op1190
gene_product,S-adenosyl-L-methionine-dependent methyltransferase
COG,Coenzyme transport and metabolism
regulator,"Rv0023,Rv0081,Rv0324,csoR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1896c"">External Database</a>"
