,0
gene_id,Rv3151
name,nuoG
operon,Op1971
gene_product,NADH-quinone oxidoreductase subunit G
COG,Energy production and conversion
regulator,"Rv0047c,Rv0135c,Rv0494,trcR,Rv1353c,whiA,Rv1776c,Rv2011c,Rv2250c,Rv2989,lsr2,Acid Shock"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3151"">External Database</a>"
