,0
gene_id,Rv0497
name,Rv0497
operon,Op333
gene_product,transmembrane protein
COG,No COG annotation
regulator,"Rv1776c,kstR,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0497"">External Database</a>"
