sample,Rv1909c
SRX3995807,0.29432513790000003
SRX3995806,-0.057479149800000004
SRX3995809,0.0285057529
SRX3995808,-0.0005217094
SRX4619048,0.1625079491
SRX4619047,-0.0562862279
SRX4619049,-0.0273867708
SRX4619050,-0.3080506293
SRX3995804,0.7936847743000001
SRX3995805,-0.7936847743000001
SRX5089845,-1.3810246764
SRX5089844,-1.0015335076
SRX5089860,-0.19684889290000002
SRX5089859,0.1317740611
SRX5089858,0.0650748318
SRX5089854,0.7426899468
SRX5089853,0.7346201327
SRX5089852,0.5317814984
SRX5089856,-2.0376169937
SRX5089855,-2.0584750386
SRX5089857,-1.941134676
SRX5089868,0.46015207900000005
SRX5089866,1.0206240391999999
SRX5089867,0.4837164215
SRX5089870,-0.9222464899
SRX5089869,-1.1978061107
SRX5089871,-1.1459732058
SRX5089846,1.1665613313
SRX5089848,0.8574677582
SRX5089847,1.3275880783
SRX5089849,-2.4094410713
SRX5089850,-2.0122208541
SRX5089851,-2.408545396
SRX5089863,0.8760781409
SRX5089861,1.2603192741
SRX5089862,1.1622522725
SRX5089865,-2.4408381070000003
SRX5089864,-2.2213805793
SRX5388955,-0.1506854846
SRX5388957,0.0415053535
SRX5388954,0.025145247500000002
SRX5388956,0.08403488370000001
SRX5388960,2.2994259121000002
SRX5388961,2.528512814
SRX5388959,2.1747803005
SRX5388958,2.2518591741
SRX5388964,0.2927070392
SRX5388965,0.4338784721
SRX5388962,0.3011059246
SRX5388963,0.2874821966
SRX6889335,0.41203293500000004
SRX6889333,-0.41203293500000004
SRX6810002,-0.16446148200000002
SRX6810004,0.056456821600000005
SRX6810003,0.1080046603
SRX6810006,1.091355595
SRX6810005,0.7599302875
SRX6810007,1.1334972455
ERX1818322,0.2865488976
ERX1818321,-0.2865488976
SRX2617830,0.9499125615
SRX2617831,0.9754391862
SRX2617833,1.5364042942
SRX2617832,1.3520391157
SRX2617828,-0.11716928280000001
SRX2617827,0.08202946800000001
SRX2617829,0.0351398147
SRX3456119,0.2070177184
SRX3456118,0.2167777291
SRX3456117,-0.1277048633
SRX3456101,-0.1014091072
SRX3456099,0.0778543042
SRX3456100,0.0235548031
SRX3456107,-0.5273255983
SRX3456105,-0.3247857903
SRX4374122,-0.3018450159
SRX4374121,0.0340918722
SRX4374123,0.7002889267
SRX4374124,-0.160271095
SRX4374125,0.0692350008
SRX4374126,0.0910360942
SRX4374127,-0.6800079299
SRX4374128,-0.6046849551
SRX4374129,0.4357909869
SRX4374130,0.46818647500000005
SRX4374132,0.8116353748
SRX4374131,0.1267398153
SRX4374133,-0.5018274526000001
SRX4374135,-1.0264878088
SRX4374134,-0.9897684543
SRX4374138,-0.26580142300000004
SRX4374136,-0.344158122
SRX4374137,-0.6314141299
SRX1091379,-0.2231841216
SRX1091380,-0.1973762578
SRX1091377,-0.0122057821
SRX1091378,0.0122057821
SRX4647145,-0.07546025890000001
SRX4647146,0.0362380681
SRX4647147,-0.108771929
SRX4647144,-0.0357512449
SRX4647143,0.0686253096
SRX4647142,-0.032874064700000004
SRX4647155,-1.1904957161
SRX4647152,-1.5303917483
SRX4647153,-1.4846078846
SRX4647154,-1.2942077546
SRX4647148,-1.6501312879
SRX4647149,-1.3749756471
SRX4647151,-1.5704453642
SRX4647150,-1.5975744952
SRX4647123,0.0489624788
SRX4647124,-0.0097860588
SRX4647125,-0.0391764199
SRX3103185,0.2424467868
SRX3103189,0.26617612220000003
SRX3103187,-0.3424086398
SRX3103184,0.1500840591
SRX3103188,0.0237865674
SRX3103186,-0.17387062650000001
SRX1372110,0.6139124971000001
SRX1372111,0.4097841545
SRX1372108,0.1887382465
SRX1372109,-0.1887382465
SRX4506085,0.041457851600000005
SRX4506083,-0.0072103378
SRX4506089,0.030308422300000002
SRX4506087,0.0491811917
SRX4506077,0.1221076282
SRX4506079,0.1053258651
SRX4506075,-0.011651181
SRX4506081,-0.2157823123
SRX4506084,-0.25475616030000003
