,0
gene_id,Rv0727c
name,fucA
operon,Op466
gene_product,L-fuculose phosphate aldolase FucA
COG,Carbohydrate transport and metabolism
regulator,<i>Not Available</i>
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0727c"">External Database</a>"
