,0
gene_id,Rv3363c
name,Rv3363c
operon,Op2106
gene_product,hypothetical protein
COG,Transcription
regulator,"Rv0494,mbcA,Rv3736,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3363c"">External Database</a>"
