,0
gene_id,Rv1354c
name,Rv1354c
operon,Op877
gene_product,hypothetical protein
COG,Signal transduction mechanisms
regulator,"Rv0023,Rv0324,Rv0465c,Rv0678,Rv1353c,Rv2989"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1354c"">External Database</a>"
