,0
gene_id,Rv1455
name,Rv1455
operon,Op935
gene_product,hypothetical protein
COG,Coenzyme transport and metabolism
regulator,"Rv0023,Rv2021c,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1455"">External Database</a>"
