,0
gene_id,Rv3118
name,Rv3118
operon,Op1952
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0081,phoP,Rv1473A,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3118"">External Database</a>"
