,0
gene_id,Rv2996c
name,serA1
operon,Op1878
gene_product,D-3-phosphoglycerate dehydrogenase
COG,Amino acid transport and metabolism
regulator,Rv1473A
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2996c"">External Database</a>"
