sample,Rv0418
SRX3995807,0.1320349407
SRX3995806,0.5245813863000001
SRX3995809,-0.0002532329
SRX3995808,0.35916046290000003
SRX4619048,0.0903896434
SRX4619047,0.4912100996
SRX4619049,0.0822391284
SRX4619050,0.0184628108
SRX3995804,-0.19029646590000002
SRX3995805,0.19029646590000002
SRX5089845,-0.5066675111
SRX5089844,-0.4206102138
SRX5089860,0.012168660500000001
SRX5089859,-0.0087074473
SRX5089858,-0.0034612132
SRX5089854,0.5489801904
SRX5089853,0.6389715742000001
SRX5089852,0.7262954206000001
SRX5089856,0.1734382592
SRX5089855,0.33500494550000004
SRX5089857,0.1084764728
SRX5089868,0.8275049445
SRX5089866,0.7560979902
SRX5089867,0.725295087
SRX5089870,0.6763550799
SRX5089869,0.7721646790000001
SRX5089871,0.5291097796
SRX5089846,0.8111200239
SRX5089848,0.5392580370000001
SRX5089847,0.5012963735
SRX5089849,0.2212484216
SRX5089850,0.2395903684
SRX5089851,0.1335596845
SRX5089863,1.1550418816999999
SRX5089861,1.1644886086
SRX5089862,1.1494033145
SRX5089865,0.6689139365
SRX5089864,0.6352005905
SRX5388955,-0.0689292044
SRX5388957,0.0014891162
SRX5388954,0.0290203389
SRX5388956,0.0384197493
SRX5388960,-0.6150120117
SRX5388961,-0.6540530996
SRX5388959,-0.6209500496
SRX5388958,-0.5801498712000001
SRX5388964,-1.1251199925
SRX5388965,-1.0888622225
SRX5388962,-0.9675765738000001
SRX5388963,-1.2579530183
SRX6889335,0.2371497206
SRX6889333,-0.2371497206
SRX6810002,-0.0203553234
SRX6810004,-0.049868989600000004
SRX6810003,0.07022431300000001
SRX6810006,0.3219936972
SRX6810005,0.1719343384
SRX6810007,0.15514682470000002
ERX1818322,-0.060137652400000005
ERX1818321,0.060137652400000005
SRX2617830,0.6957413490000001
SRX2617831,0.6068549156
SRX2617833,-0.5910608997
SRX2617832,-0.7206567879
SRX2617828,-0.0502088189
SRX2617827,0.029744803
SRX2617829,0.0204640159
SRX3456119,-0.1842958106
SRX3456118,-0.0240241359
SRX3456117,0.07489341000000001
SRX3456101,0.19990506460000002
SRX3456099,-0.4999286987
SRX3456100,0.3000236341
SRX3456107,3.7134314759000002
SRX3456105,3.6376981847
SRX4374122,-0.8684366647
SRX4374121,-0.6573388072
SRX4374123,-0.657984668
SRX4374124,-0.010947604100000001
SRX4374125,0.0183353671
SRX4374126,-0.007387763
SRX4374127,0.108426771
SRX4374128,0.2707155182
SRX4374129,-0.1938079371
SRX4374130,-0.11400506510000001
SRX4374132,-0.1192510542
SRX4374131,-0.0308156901
SRX4374133,-0.4686062888
SRX4374135,-0.374792575
SRX4374134,-0.44531960260000003
SRX4374138,-0.30465619180000003
SRX4374136,-0.12891576700000001
SRX4374137,-0.0910250764
SRX1091379,0.061312854900000005
SRX1091380,0.08274556520000001
SRX1091377,0.0461415135
SRX1091378,-0.0461415135
SRX4647145,0.049781839
SRX4647146,0.1520902879
SRX4647147,0.1251062241
SRX4647144,-0.0123875158
SRX4647143,-0.0013507824
SRX4647142,0.0137382982
SRX4647155,1.3101169841
SRX4647152,1.3859010945999999
SRX4647153,1.2862944581
SRX4647154,1.1734621284
SRX4647148,1.616344213
SRX4647149,1.6710821958
SRX4647151,1.6366092756000001
SRX4647150,1.6171198219
SRX4647123,0.0589495752
SRX4647124,0.0926618855
SRX4647125,-0.1516114607
SRX3103185,0.1674268711
SRX3103189,0.1078355842
SRX3103187,-0.2637643508
SRX3103184,0.0232727832
SRX3103188,0.033323933800000004
SRX3103186,-0.056596717000000005
SRX1372110,0.4641525715
SRX1372111,0.6203315487000001
SRX1372108,-0.2906565649
SRX1372109,0.2906565649
SRX4506085,0.14972008950000001
SRX4506083,0.1783820166
SRX4506089,0.155633289
SRX4506087,0.24648661730000002
SRX4506077,-0.0531903685
SRX4506079,0.0677947253
SRX4506075,-0.0510914356
SRX4506081,0.0364870788
SRX4506084,1.551197599
SRX4506086,1.5376592932
SRX4506088,1.5778382334
SRX4506090,1.5226045888000002
SRX4506078,1.4177865257
SRX4506080,1.3993040064
SRX4506082,1.416578448
SRX4506076,1.3826024989
SRX5352221,-0.217346365
