,0
gene_id,Rv2739c
name,Rv2739c
operon,Op1730
gene_product,transferase
COG,Energy production and conversion
regulator,"Rv1719,sigH,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2739c"">External Database</a>"
