,0
gene_id,Rv0747
name,PE_PGRS10
operon,Op479
gene_product,PE-PGRS family protein PE_PGRS10
COG,No COG annotation
regulator,"Rv0302,lysG"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0747"">External Database</a>"
