sample,Rv3178a
SRX3995807,0.4580148203
SRX3995806,-0.4811807534
SRX3995809,-0.4811807534
SRX3995808,-0.4811807534
SRX4619048,0.0745204364
SRX4619047,-0.4811807534
SRX4619049,-0.4811807534
SRX4619050,-0.4811807534
SRX3995804,-0.0285779933
SRX3995805,0.0285779933
SRX5089845,1.1176083492
SRX5089844,0.5857647708
SRX5089860,-0.6331014006
SRX5089859,0.1111330486
SRX5089858,0.521968352
SRX5089854,-0.1665394832
SRX5089853,-0.1448292368
SRX5089852,-0.0914610176
SRX5089856,0.1668405362
SRX5089855,-1.3294173549
SRX5089857,0.4651806518
SRX5089868,-0.4356089744
SRX5089866,-0.8058127937
SRX5089867,-0.9572702523000001
SRX5089870,0.2688288705
SRX5089869,0.32533376940000003
SRX5089871,-0.2461718524
SRX5089846,-0.7318296925000001
SRX5089848,-0.3747394693
SRX5089847,-0.9263453818
SRX5089849,-0.3133167157
SRX5089850,-1.0511259234
SRX5089851,-0.8591685996
SRX5089863,-1.1107545954
SRX5089861,-0.6025010776
SRX5089862,-0.8919621235
SRX5089865,-0.7585898188
SRX5089864,-0.8456438140000001
SRX5388955,-0.1024891225
SRX5388957,-0.20176499990000002
SRX5388954,0.3978486727
SRX5388956,-0.09359455030000001
SRX5388960,0.48805865130000003
SRX5388961,0.8402890603000001
SRX5388959,0.6410079352
SRX5388958,0.40319372130000003
SRX5388964,0.1875192092
SRX5388965,0.8029460194
SRX5388962,0.8675728956000001
SRX5388963,0.5887126448000001
SRX6889335,-0.431356287
SRX6889333,0.431356287
SRX6810002,-0.3332456332
SRX6810004,0.1818419966
SRX6810003,0.1514036366
SRX6810006,0.6401471015
SRX6810005,-0.3332456332
SRX6810007,-0.3332456332
ERX1818322,-0.0645004231
ERX1818321,0.0645004231
SRX2617830,0.4431299677
SRX2617831,0.21393198030000002
SRX2617833,-0.059344002800000004
SRX2617832,0.1234488577
SRX2617828,-0.344283946
SRX2617827,0.35830066120000004
SRX2617829,-0.014016715300000001
SRX3456119,0.0
SRX3456118,0.0
SRX3456117,0.0
SRX3456101,0.0
SRX3456099,0.0
SRX3456100,0.0
SRX3456107,0.0
SRX3456105,0.0
SRX4374122,-0.2445916465
SRX4374121,-0.1313529948
SRX4374123,0.0972104403
SRX4374124,0.3582864904
SRX4374125,-0.2445916465
SRX4374126,-0.11369484390000001
SRX4374127,-0.2445916465
SRX4374128,-0.2445916465
SRX4374129,-0.2445916465
SRX4374130,-0.11138688640000001
SRX4374132,-0.0568674314
SRX4374131,-0.2445916465
SRX4374133,-0.1119591983
SRX4374135,-0.2445916465
SRX4374134,-0.2445916465
SRX4374138,-0.2445916465
SRX4374136,0.0685156257
SRX4374137,-0.2445916465
SRX1091379,-0.241541481
SRX1091380,-0.5025095288
SRX1091377,0.08752311900000001
SRX1091378,-0.08752311900000001
SRX4647145,0.19037062070000002
SRX4647146,0.0568927523
SRX4647147,0.1618247592
SRX4647144,0.1845045281
SRX4647143,0.0505324231
SRX4647142,-0.23503695130000002
SRX4647155,-0.2598590901
SRX4647152,-0.0701224481
SRX4647153,-0.5077516031
SRX4647154,-0.1265878083
SRX4647148,-0.44303054700000005
SRX4647149,-0.4746387515
SRX4647151,-0.6667400307
SRX4647150,-0.9533318252
SRX4647123,0.048645642
SRX4647124,-0.0559764134
SRX4647125,0.0073307714
SRX3103185,-0.27778311370000003
SRX3103189,0.9239814265
SRX3103187,0.44824342370000003
SRX3103184,0.1888239525
SRX3103188,0.4541586939
SRX3103186,-0.6429826464
SRX1372110,0.0444058197
SRX1372111,-0.1972721769
SRX1372108,0.2910950215
SRX1372109,-0.2910950215
SRX4506085,-0.1562434165
SRX4506083,-0.1428917366
SRX4506089,-0.3292077638
SRX4506087,-0.1668583934
SRX4506077,0.5118599188
SRX4506079,0.1567900277
SRX4506075,-0.089039819
SRX4506081,-0.5796101275000001
SRX4506084,-1.2708479177
SRX4506086,-1.7350423799999999
SRX4506088,-1.3964209412
SRX4506090,-0.8924675425
SRX4506078,-1.8782483033
SRX4506080,-0.5169647475
SRX4506082,-1.1024763133
SRX4506076,-1.4239436913999999
SRX5352221,-0.4034544376
SRX5352223,-0.4034544376
SRX5352222,-0.4034544376
SRX5352229,2.1446421926
SRX5352227,1.1361352915
SRX5352228,1.9208300169
SRX5352231,-0.4034544376
SRX5352232,-0.4034544376
SRX5352230,-0.4034544376
SRX5352225,1.3656695762
SRX5352224,-0.4034544376
SRX5352226,-0.4034544376
SRX5352220,-0.4034544376
SRX5352219,0.2172203058
SRX5352218,0.1862341318
SRX4498228,0.6509484384
SRX4498224,0.4145055897
SRX4498230,0.0845117774
SRX4498226,0.0187867067
SRX4498218,-0.058382958000000006
SRX4498216,0.2122155373
SRX4498220,0.1834799784
SRX4498222,-0.3373125576
SRX4498225,0.2929587644
SRX4498227,0.13279862350000002
SRX4498231,0.4977828005
SRX4498229,0.6164602415
SRX4498217,0.11574509940000001
SRX4498221,0.8409533841
SRX4498219,0.9674821278
SRX4498223,0.6870479398
SRX5079928,-0.0368210647
SRX5079930,-1.2899423517
SRX5079929,-0.2079408425
SRX5079923,-0.2579132276
SRX5079924,0.10217017440000001
SRX5079922,-0.190084721
SRX5079920,0.0297528776
SRX5079921,-0.5355583513000001
SRX5079919,0.5058054737000001
SRX5079926,-0.09589556760000001
SRX5079925,-0.0159552066
SRX5079927,0.0967487883
SRX894005,4.6009905914
SRX894004,5.51613957
SRX894006,4.719134911
SRX893999,-0.33858285390000004
SRX894000,0.5186415595
SRX893998,-0.1800587056
SRX4647489,0.25314755110000003
SRX4647490,-0.25314755110000003
SRX4647492,-0.25314755110000003
SRX4647491,0.6291095158000001
SRX4647496,-0.25314755110000003
SRX4647495,0.3033072727
SRX4647499,-0.25314755110000003
SRX4647500,0.5203264059
SRX4647493,0.3329805974
SRX4647494,-0.25314755110000003
SRX4647497,0.2696314233
SRX4647498,0.3754136308
SRX4505482,-0.2236660719
SRX4505486,-0.4957882591
SRX4505484,-0.6727521335000001
SRX4505473,-0.7249719560000001
SRX4505476,0.2593170729
SRX4505480,-0.1877897889
SRX4505478,-0.1754978607
SRX4505474,0.1039705767
SRX4505483,0.39943645600000005
SRX4505485,0.3937921728
SRX4505487,-0.0398112064
SRX4505488,0.2359978614
SRX4505481,0.2459038604
SRX4505477,0.19874017360000001
SRX4505475,0.2280279219
SRX4505479,0.20488529330000002
SRX4605773,0.2944511721
SRX4605774,0.27599954600000004
SRX4605772,-0.21775354560000001
SRX4605771,0.21775354560000001
SRX5178871,0.730168829
SRX5178872,-0.357491029
SRX5178868,-0.29272473320000003
SRX5178870,0.0702370636
SRX5178869,0.2224876697
ERX1404045,0.0
ERX1404046,0.0
ERX1404043,0.0
ERX1404044,0.0
ERX237502,0.5413852381
ERX237505,0.3189795003
ERX237506,-0.7413349834
ERX237500,0.0847922616
ERX237497,-0.0305634281
ERX237499,0.8404093081
ERX237507,1.4826699669
ERX237496,-0.7413349834
ERX237504,-0.7413349834
ERX3772318,0.5391636659
ERX3772320,0.0205088208
ERX3772319,0.9319991151
ERX3772321,-1.2531213461
ERX3772322,0.4811401732
ERX3772323,0.7719811729
SRX4314262,-1.0422871558
SRX4314263,-0.0463351455
SRX4314261,1.0886223013
SRX4314265,-0.2217988954
SRX4314266,-0.6668882289
SRX4314264,-1.3726325546
SRX4314268,-1.3462406115
SRX4314267,-4.1491024865
SRX4314271,-4.1491024865
SRX4314272,-4.1491024865
SRX4314275,-1.146744686
SRX4314274,-2.3095940248
SRX4314273,-1.6751239167
SRX4314278,-4.1491024865
SRX4314276,-4.1491024865
SRX4314281,-4.1491024865
SRX4314279,-4.1491024865
SRX4314280,-4.1491024865
SRX4314284,-4.1491024865
SRX4314283,-4.1491024865
SRX4314282,-2.4299918158000002
SRX4314293,-1.4035299909
SRX4314292,-4.1491024865
SRX4314291,-4.1491024865
SRX4314297,-4.1491024865
SRX4314298,-1.6709716735
SRX4314299,-4.1491024865
SRX4314302,-4.1491024865
SRX4314301,-1.1356306461
SRX4314300,-2.5214522235
SRX4314305,-4.1491024865
SRX4314304,-2.2244092518
SRX4314303,-1.2812141639
SRX4314309,-2.2343421128
SRX4314306,0.1307936527
SRX4314308,-1.6002365714
SRX4314307,-0.6547334195
SRX4314311,-4.1491024865
SRX4314317,0.24343176430000002
SRX4314316,-0.44631330700000005
SRX4314318,-1.5850331541
SRX4314319,-1.6841967851000001
SRX4314331,-3.3398844964
SRX4314330,-1.4520214234
SRX4314332,-1.8495950303000002
SRX4314335,-2.5256060492
SRX4314334,-2.1361352034
SRX4314333,-1.7767327853000001
SRX4314338,-2.3948197864000003
SRX4314336,-2.9231955222
SRX4314337,-3.0246045182
SRX4314339,-3.3595476731
SRX4314340,-2.7971395765000002
SRX4314341,-3.0866900365
SRX3686762,0.1479875849
SRX3686763,-0.3958158215
SRX3686761,0.1102231454
SRX3686765,0.12196751110000001
SRX3686769,-0.3958158215
SRX3686766,0.0807123402
SRX3686768,0.436340492
SRX3686764,0.3904519708
SRX3686767,-0.0646676648
SRX3686788,-0.3958158215
SRX3686791,-0.3958158215
SRX3686792,-0.3958158215
SRX3686793,1.9790791074
SRX3686790,-0.3958158215
SRX3686789,-0.3958158215
SRX3686829,0.0172812359
SRX3686830,-0.3958158215
SRX3686828,0.13649797900000002
SRX3686819,0.2131725391
SRX3686818,0.2572618461
SRX3686817,-0.2374671489
SRX3686822,0.3499461559
SRX3686820,0.7222895973
SRX3686821,0.4774620565
SRX3686743,0.3635098288
SRX3686744,0.6083772519
SRX3686745,-0.3958158215
SRX3686772,0.3592832473
SRX3686770,0.6213897705
SRX3686771,0.4705143892
SRX3686794,-0.3958158215
SRX3686796,0.0204499029
SRX3686751,0.5226575762
SRX3686749,1.0919947261
SRX3686750,0.5781458555
SRX3686778,0.7678721633000001
SRX3686777,0.2050107746
SRX3686776,-0.3958158215
SRX3686800,-0.3958158215
SRX3686801,-0.3958158215
SRX3686755,0.2025606472
SRX3686757,1.0595047266
SRX3686756,0.7440679883
SRX3686784,0.0097035764
SRX3686783,-0.3958158215
SRX3686782,0.5530311227
SRX3686809,-0.3958158215
SRX3686807,-0.3958158215
SRX3686808,-0.3958158215
SRX3686787,-0.3958158215
SRX3686786,0.7479368535
SRX3686785,0.0358345362
SRX3686799,-0.3958158215
SRX3686797,-0.3958158215
SRX3686798,-0.3958158215
SRX3686746,0.9258856684000001
SRX3686748,-0.3958158215
SRX3686747,-0.3958158215
SRX3686773,-0.3958158215
SRX3686774,-0.3958158215
SRX3686775,-0.3958158215
SRX3686754,1.4838860217
SRX3686753,-0.3958158215
SRX3686752,0.2093999806
SRX3686780,0.0608232539
SRX3686779,0.0957423346
SRX3686781,-0.3958158215
SRX3686806,0.0237924394
SRX3686805,-0.3958158215
SRX3686758,0.3514334233
SRX3686760,0.9001203856000001
SRX3686759,0.9796294997
SRX3686810,0.09781538270000001
SRX3686811,-0.3958158215
SRX3686812,0.3224508864
SRX3686813,0.7452080234
SRX3686815,0.5110867052
SRX3686816,0.5933273298
SRX3686823,-0.3958158215
SRX3686824,0.09097785280000001
SRX3686825,-0.3958158215
SRX3686827,-0.3958158215
SRX3686826,0.3071825018
SRX7054191,0.1818434444
SRX7054189,-0.33324524510000003
