,0
gene_id,Rv3536c
name,hsaE
operon,Op2212
gene_product,hydratase
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"Rv0023,Rv0047c,Rv0681,Rv0767c,whiA,Rv1473A,Rv2011c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3536c"">External Database</a>"
