sample,Rv3202a
SRX3995807,0.1075743052
SRX3995806,0.5832382815
SRX3995809,-0.1534928035
SRX3995808,-0.07789788930000001
SRX4619048,-0.09564977990000001
SRX4619047,0.3394742754
SRX4619049,0.4685127472
SRX4619050,-0.0885351521
SRX3995804,-0.1045740408
SRX3995805,0.1045740408
SRX5089845,-1.3677911787
SRX5089844,-0.8122576308
SRX5089860,-0.1113243176
SRX5089859,0.1231969262
SRX5089858,-0.0118726086
SRX5089854,-0.5346852787
SRX5089853,-0.5339133608000001
SRX5089852,-0.2489045971
SRX5089856,-0.3359776387
SRX5089855,-0.1144439339
SRX5089857,-0.3960963705
SRX5089868,0.11107411510000001
SRX5089866,0.27685963750000003
SRX5089867,0.4458031008
SRX5089870,0.16938543550000001
SRX5089869,0.21210372800000002
SRX5089871,0.4477149624
SRX5089846,-0.3367219113
SRX5089848,-0.7055074551
SRX5089847,-0.40207486540000004
SRX5089849,-0.4046901785
SRX5089850,-0.6358485205000001
SRX5089851,-0.8552539545000001
SRX5089863,0.3126704721
SRX5089861,0.5256498206
SRX5089862,0.5171197203
SRX5089865,-0.6049144962
SRX5089864,-0.29620366070000004
SRX5388955,-0.0779953808
SRX5388957,0.0118741728
SRX5388954,0.1531004485
SRX5388956,-0.0869792405
SRX5388960,0.2515036423
SRX5388961,0.405116468
SRX5388959,0.3393290242
SRX5388958,0.5812431799000001
SRX5388964,0.5373243063
SRX5388965,0.6435923377
SRX5388962,0.5451494556
SRX5388963,0.6822726159
SRX6889335,-0.25120555510000003
SRX6889333,0.25120555510000003
SRX6810002,0.0075941716000000005
SRX6810004,-0.1805301027
SRX6810003,0.1729359312
SRX6810006,0.1887188682
SRX6810005,-0.1974226293
SRX6810007,0.3345296246
ERX1818322,-0.4461370087
ERX1818321,0.4461370087
SRX2617830,0.578975686
SRX2617831,0.5034722340000001
SRX2617833,0.3258101123
SRX2617832,0.1595911317
SRX2617828,0.1457215227
SRX2617827,0.1987991285
SRX2617829,-0.3445206512
SRX3456119,-0.21407686310000001
SRX3456118,0.32463010540000004
SRX3456117,0.19034069
SRX3456101,0.048499839100000004
SRX3456099,0.040793641400000004
SRX3456100,-0.08929348050000001
SRX3456107,-0.3164335017
