,0
gene_id,Rv3335c
name,Rv3335c
operon,Op2087
gene_product,integral membrane protein
COG,Function unknown
regulator,"Rv0023,Rv0135c,csoR,Rv1719,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3335c"">External Database</a>"
