,0
gene_id,Rv0929
name,pstC2
operon,Op602
gene_product,phosphate ABC transporter permease PstC
COG,Inorganic ion transport and metabolism
regulator,"Rv0023,Rv0081,Rv0302,Rv0678,csoR,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0929"">External Database</a>"
