,0
gene_id,Rv2619c
name,Rv2619c
operon,Op1651
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0081,mprA,mprB,Rv2034,Rv2621c,Rv2887,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2619c"">External Database</a>"
