sample,Rv0207c
SRX3995807,0.1130503961
SRX3995806,0.0228502294
SRX3995809,0.29068966830000004
SRX3995808,0.2490210431
SRX4619048,0.2592998552
SRX4619047,0.2391345047
SRX4619049,0.2753912019
SRX4619050,0.3096625659
SRX3995804,0.0778427141
SRX3995805,-0.0778427141
SRX5089845,0.6890671186
SRX5089844,0.9166299870000001
SRX5089860,-0.2059091432
SRX5089859,0.0810558032
SRX5089858,0.12485334000000001
SRX5089854,0.24618761830000002
SRX5089853,0.2849179505
SRX5089852,0.3669771653
SRX5089856,0.9881921751
SRX5089855,0.9802732159
SRX5089857,0.5796438740000001
SRX5089868,0.2262650451
SRX5089866,-0.2140409057
SRX5089867,-0.0288308715
SRX5089870,0.11784722190000001
SRX5089869,0.3449720995
SRX5089871,0.2236361806
SRX5089846,-0.0583041874
SRX5089848,0.012922346500000001
SRX5089847,-0.0246215442
SRX5089849,1.0511907448
SRX5089850,0.8302397451
SRX5089851,0.9121552343
SRX5089863,-0.3041729549
SRX5089861,-0.3852409854
SRX5089862,-0.30025472270000003
SRX5089865,0.4695028222
SRX5089864,0.8392484127000001
SRX5388955,0.0071270452
SRX5388957,0.033310096500000004
SRX5388954,0.0007074994
SRX5388956,-0.041144641100000004
SRX5388960,0.2403057904
SRX5388961,-0.1194493799
SRX5388959,0.2537887294
SRX5388958,0.49132617230000003
SRX5388964,1.0288112128
SRX5388965,1.0129789866
SRX5388962,1.0350720376
SRX5388963,1.086923327
SRX6889335,-0.1763801201
SRX6889333,0.1763801201
SRX6810002,0.116069027
SRX6810004,-0.0545434121
SRX6810003,-0.061525614900000004
SRX6810006,-0.08649937020000001
SRX6810005,0.0129808201
SRX6810007,0.0090453289
ERX1818322,-0.0338697665
ERX1818321,0.0338697665
SRX2617830,0.5711122015
SRX2617831,0.6056424394000001
SRX2617833,0.5864392839
SRX2617832,0.5336766974
SRX2617828,0.1256100605
SRX2617827,-0.0690925815
SRX2617829,-0.056517479
SRX3456119,0.2417500636
SRX3456118,0.030188314100000002
SRX3456117,0.1288714449
SRX3456101,0.106527194
SRX3456099,0.16126128850000002
SRX3456100,-0.2677884826
SRX3456107,1.2772859653
SRX3456105,1.2483268471
SRX4374122,0.19819012500000002
SRX4374121,0.5843701562
SRX4374123,0.1584529882
SRX4374124,-0.013387399999999999
SRX4374125,0.0254402522
SRX4374126,-0.0120528522
SRX4374127,-0.1695915562
SRX4374128,0.23325609090000002
SRX4374129,-0.5790679547
SRX4374130,-0.9696343366000001
SRX4374132,-1.2474284637
SRX4374131,-1.0174808377
SRX4374133,0.12212393810000001
SRX4374135,-0.7277022338
SRX4374134,-0.0131601895
SRX4374138,-1.3132271234
SRX4374136,-0.6444433829
SRX4374137,-0.948822755
SRX1091379,0.5835370035
SRX1091380,0.6002673436
SRX1091377,0.036925621900000004
SRX1091378,-0.036925621900000004
SRX4647145,0.0136636712
SRX4647146,0.07317672800000001
SRX4647147,0.045121525700000005
SRX4647144,0.0043484544
SRX4647143,0.0103543403
SRX4647142,-0.0147027947
SRX4647155,0.3715940239
SRX4647152,0.26860094770000004
SRX4647153,0.30724348630000003
SRX4647154,0.2702577215
SRX4647148,0.1314324811
SRX4647149,0.136830419
SRX4647151,0.2131410347
SRX4647150,0.23289708620000002
SRX4647123,0.005990367000000001
SRX4647124,0.0271152711
SRX4647125,-0.0331056381
SRX3103185,-0.0768988746
SRX3103189,-0.1891573795
SRX3103187,-0.19601130800000002
SRX3103184,0.1093029808
SRX3103188,-0.0273960183
SRX3103186,-0.08190696260000001
SRX1372110,-0.4081543609
SRX1372111,-0.42455714720000004
SRX1372108,-0.14116608660000002
SRX1372109,0.14116608660000002
SRX4506085,0.018615920100000002
SRX4506083,0.0388680174
SRX4506089,0.0550105519
SRX4506087,0.009214717800000001
SRX4506077,0.0041189214
SRX4506079,0.012298828500000001
SRX4506075,0.0108683141
