,0
gene_id,Rv1308
name,atpA
operon,Op855
gene_product,ATP synthase subunit alpha
COG,Nucleotide transport and metabolism
regulator,"Rv0023,Rv0678,phoP,mprA,mprB,sigI,whiA,Rv1776c,Rv1816,blaI,mbcA,Rv2011c,Rv2034,Rv2887,Rv3249c,lrpA,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1308"">External Database</a>"
