sample,Rv3496c
SRX3995807,0.2376259957
SRX3995806,0.25203145590000003
SRX3995809,0.2448915451
SRX3995808,0.2945310969
SRX4619048,0.3032894258
SRX4619047,0.2436575356
SRX4619049,0.226871967
SRX4619050,0.3375857399
SRX3995804,0.1104297276
SRX3995805,-0.1104297276
SRX5089845,0.3093515826
SRX5089844,0.2920867171
SRX5089860,-0.0063378374
SRX5089859,-0.0960798392
SRX5089858,0.10241767660000001
SRX5089854,0.1055217777
SRX5089853,-0.030880560100000003
SRX5089852,0.036882261900000005
SRX5089856,0.8936791858
SRX5089855,0.9859471104
SRX5089857,0.9997674506
SRX5089868,0.3252304291
SRX5089866,0.0798560226
SRX5089867,0.26381143300000004
SRX5089870,0.37816924020000003
SRX5089869,0.4520305741
SRX5089871,0.5389082089
SRX5089846,-0.057393472800000005
SRX5089848,-0.025016653700000002
SRX5089847,-0.3169501972
SRX5089849,1.1475928168
SRX5089850,1.0495729294
SRX5089851,1.2232366409
SRX5089863,0.2934664778
SRX5089861,0.1488284684
SRX5089862,0.2698013006
SRX5089865,1.1054495017
SRX5089864,1.0635677481
SRX5388955,-0.0359426667
SRX5388957,-0.0052567677000000005
SRX5388954,0.0520287834
SRX5388956,-0.010829349
SRX5388960,-1.0057191595
SRX5388961,-1.0441238121
SRX5388959,-0.8942084052
SRX5388958,-0.8686705545000001
SRX5388964,-0.3353189909
SRX5388965,-0.3890117138
SRX5388962,-0.34051539670000003
SRX5388963,-0.4014775869
SRX6889335,-0.2193776321
SRX6889333,0.2193776321
SRX6810002,0.0962067677
SRX6810004,0.2268080614
SRX6810003,-0.3230148292
SRX6810006,-0.9055858464000001
SRX6810005,-0.6336152546
SRX6810007,-0.9528869263
ERX1818322,0.3027127968
ERX1818321,-0.3027127968
SRX2617830,-0.0768445085
SRX2617831,-0.1707778532
SRX2617833,-0.5817471954
SRX2617832,-0.5657967696
SRX2617828,0.0207394486
SRX2617827,-0.0213690362
SRX2617829,0.0006295876
SRX3456119,0.5014519022
SRX3456118,-0.0502548248
SRX3456117,-0.9942589236
SRX3456101,-0.3560773538
SRX3456099,0.0284978364
SRX3456100,0.3275795174
SRX3456107,3.8121692585
SRX3456105,4.1462986024
SRX4374122,0.2318663119
SRX4374121,0.7099955301
SRX4374123,0.5547008768
SRX4374124,0.06998141740000001
SRX4374125,-0.035509793500000005
SRX4374126,-0.0344716239
SRX4374127,0.36702820620000004
SRX4374128,0.027199772
SRX4374129,-0.0670982973
SRX4374130,0.2102601845
SRX4374132,-0.53190698
SRX4374131,-0.1908684391
SRX4374133,0.0446913911
SRX4374135,-0.019373281500000002
SRX4374134,-0.2716830898
SRX4374138,-1.1695013947
SRX4374136,-0.6113634298
SRX4374137,-1.0086568119
SRX1091379,-0.9800398715
SRX1091380,-1.0547284656
SRX1091377,-0.024183664
