,0
gene_id,Rv2609c
name,Rv2609c
operon,Op1645
gene_product,membrane protein
COG,"Replication, recombination and repair"
regulator,"Rv0023,csoR,Rv1816"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2609c"">External Database</a>"
