,0
gene_id,Rv3554
name,fdxB
operon,Op2220
gene_product,electron transfer protein FdxB
COG,Energy production and conversion
regulator,"mprA,mprB,whiA,Rv2034,sigH"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3554"">External Database</a>"
