,0
gene_id,Rv1442
name,bisC
operon,Op927
gene_product,biotin sulfoxide reductase BisC
COG,Energy production and conversion
regulator,"Rv0135c,mbcA,kstR,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1442"">External Database</a>"
