,0
gene_id,Rv1599
name,hisD
operon,Op1015
gene_product,histidinol dehydrogenase
COG,Amino acid transport and metabolism
regulator,"csoR,Rv1353c,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1599"">External Database</a>"
