,0
gene_id,Rv3600c
name,Rv3600c
operon,Op2250
gene_product,type III pantothenate kinase
COG,Nucleotide transport and metabolism
regulator,"Rv0047c,Rv0081,Rv0135c,Rv0324,Rv0691c,csoR,mprA,mprB,trcR,Rv1049,Rv1353c,Rv1776c,mbcA,cmtR,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3600c"">External Database</a>"
