,0
gene_id,Rv0281
name,Rv0281
operon,Op194
gene_product,S-adenosylmethionine-dependent methyltransferase
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"Rv0135c,Rv1816,zur"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0281"">External Database</a>"
