,0
gene_id,Rv2741
name,PE_PGRS47
operon,Op1732
gene_product,PE-PGRS family protein PE_PGRS47
COG,Function unknown
regulator,"Rv0023,Rv0081,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2741"">External Database</a>"
