,0
gene_id,Rv1346
name,mbtN
operon,Op872
gene_product,acyl-[acyl-carrier-protein] dehydrogenase MbtN
COG,Lipid transport and metabolism
regulator,"Rv0023,Rv0081,senX3,regX3,Rv1719,kstR,ideR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1346"">External Database</a>"
