sample,Rv2072c
SRX3995807,-0.17746049500000002
SRX3995806,0.4566944858
SRX3995809,-0.2404082482
SRX3995808,0.5270804089
SRX4619048,0.0241028767
SRX4619047,0.6169994159000001
SRX4619049,-0.0009460691
SRX4619050,0.023573134000000003
SRX3995804,-0.0900380108
SRX3995805,0.0900380108
SRX5089845,-0.7849606140000001
SRX5089844,-0.5571646319
SRX5089860,-0.097866821
SRX5089859,-0.0677056055
SRX5089858,0.1655724265
SRX5089854,0.2699004465
SRX5089853,0.0666320048
SRX5089852,0.0933866216
SRX5089856,0.250259618
SRX5089855,0.2326631392
SRX5089857,0.26690648440000003
SRX5089868,0.24959500280000002
SRX5089866,0.3661330358
SRX5089867,0.3643568159
SRX5089870,0.8833161528000001
SRX5089869,0.6332521146
SRX5089871,0.7445354672000001
SRX5089846,0.8147686906
SRX5089848,0.6947629771
SRX5089847,0.7756087058000001
SRX5089849,0.1244444132
SRX5089850,0.1807311162
SRX5089851,0.1996562321
SRX5089863,1.0118327067
SRX5089861,0.8476620989
SRX5089862,0.8891153466
SRX5089865,0.6734965242000001
SRX5089864,0.5682803861
SRX5388955,-0.0938253134
SRX5388957,-0.0510644234
SRX5388954,0.0631083706
SRX5388956,0.0817813661
SRX5388960,-0.7268339629
SRX5388961,-0.354842072
SRX5388959,-0.5139790288
SRX5388958,-0.5684202573
SRX5388964,-0.3639593903
SRX5388965,-0.23776949600000002
SRX5388962,-0.2372476974
SRX5388963,-0.1872235536
SRX6889335,0.1916293142
SRX6889333,-0.1916293142
SRX6810002,-0.1619507714
SRX6810004,-0.1281142859
SRX6810003,0.29006505720000003
SRX6810006,-0.14731548590000001
SRX6810005,-0.5843143522
SRX6810007,0.1567891992
ERX1818322,-0.20314388060000002
ERX1818321,0.20314388060000002
SRX2617830,0.1489596594
SRX2617831,0.2545600395
SRX2617833,-0.5961978421
SRX2617832,-0.5340672159000001
SRX2617828,0.11066063870000001
SRX2617827,0.0241645892
SRX2617829,-0.1348252279
SRX3456119,0.1711785558
SRX3456118,0.49438613880000004
SRX3456117,0.0727635712
SRX3456101,0.21481127600000002
SRX3456099,-0.078047092
SRX3456100,-0.136764184
SRX3456107,2.8370058617
SRX3456105,2.5121090143
SRX4374122,-0.6779460177000001
SRX4374121,-0.4580697204
SRX4374123,-0.6105319439
