,0
gene_id,Rv0659c
name,mazF2
operon,Op433
gene_product,toxin MazF2
COG,Signal transduction mechanisms
regulator,"Rv0691c,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0659c"">External Database</a>"
