,0
gene_id,Rv0022c
name,whiB5
operon,Op14
gene_product,transcriptional regulator WhiB5
COG,Transcription
regulator,"csoR,Rv1353c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0022c"">External Database</a>"
