,0
gene_id,Rv2202c
name,adoK
operon,Op1378
gene_product,adenosine kinase
COG,Carbohydrate transport and metabolism
regulator,"Rv0023,Rv0047c,csoR,Rv1776c,sigB,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2202c"">External Database</a>"
