,0
gene_id,Rv2986c
name,hupB
operon,Op1871
gene_product,DNA-binding protein HU
COG,"Replication, recombination and repair"
regulator,"trcR,pyrR,Rv1473A"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2986c"">External Database</a>"
