,0
gene_id,Rv0186A
name,mymT
operon,Op129
gene_product,metallothionein
COG,No COG annotation
regulator,"ricR,HPT-2b Induced"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0186A"">External Database</a>"
