,0
name,HPT-2b Induced
TF,
Regulator,
Function,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones)
Category,Metal Related
has_venn,False
scatter,0
has_meme,False
precision,0.4230769231
recall,0.8461538462
