,0
gene_id,Rv3461c
name,rpmJ
operon,Op2167
gene_product,50S ribosomal protein L36
COG,"Translation, ribosomal structure and biogenesis"
regulator,"ssb,Rv0260c,Rv0474,Rv0691c,Rv0891c,csoR,Rv1353c,Rv1816,lysG,Rv2011c,whiB1,Rv3488"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3461c"">External Database</a>"
