,0
gene_id,Rv2614c
name,thrS
operon,Op1645
gene_product,threonine--tRNA ligase
COG,"Translation, ribosomal structure and biogenesis"
regulator,Rv1776c
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2614c"">External Database</a>"
