,0
gene_id,Rv0277c
name,vapC25
operon,Op192
gene_product,ribonuclease VapC25
COG,Function unknown
regulator,"Rv0047c,Rv0081,csoR,Rv1353c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0277c"">External Database</a>"
