,0
gene_id,Rv2704
name,Rv2704
operon,Op1705
gene_product,hypothetical protein
COG,"Translation, ribosomal structure and biogenesis"
regulator,"Rv0047c,Rv2034"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2704"">External Database</a>"
