,0
gene_id,Rv3614c
name,espD
operon,Op2254
gene_product,ESX-1 secretion-associated protein EspD
COG,Function unknown
regulator,"Rv0023,Rv0047c,Rv0081,Rv0135c,tcrA,Rv0880,csoR,sigE,pyrR,marR,vapB15,Rv2034,lsr2,Rv3736,espR,Acid Shock"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3614c"">External Database</a>"
