,0
gene_id,Rv2624c
name,Rv2624c
operon,Op1654
gene_product,universal stress protein
COG,Signal transduction mechanisms
regulator,"Rv0324,Rv1473A,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2624c"">External Database</a>"
