,0
gene_id,Rv2616
name,Rv2616
operon,Op1648
gene_product,hypothetical protein
COG,Function unknown
regulator,espR
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2616"">External Database</a>"
