,0
gene_id,Rv0455c
name,Rv0455c
operon,Op301
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0023,Rv0047c,Rv0081,Rv0135c,Rv0678,trcR,devR,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0455c"">External Database</a>"
