sample,Rv2908c
SRX3995807,0.0537279441
SRX3995806,-0.0450186198
SRX3995809,-0.1380290189
SRX3995808,0.1484298265
SRX4619048,-0.0806578505
SRX4619047,0.0038369945
SRX4619049,-0.1464877708
SRX4619050,-0.0848326056
SRX3995804,-0.1002150017
SRX3995805,0.1002150017
SRX5089845,0.665409863
SRX5089844,0.5375485492000001
SRX5089860,-0.0357531456
SRX5089859,-0.14449547370000002
SRX5089858,0.1802486194
SRX5089854,-0.768358395
SRX5089853,-1.0235057246
SRX5089852,-0.6987353084
SRX5089856,0.8313217731
SRX5089855,0.9750052051
SRX5089857,0.8022313787
SRX5089868,-0.9476604472000001
SRX5089866,-1.0288166213
SRX5089867,-1.1569879401
SRX5089870,0.8756116681
SRX5089869,0.8953208975
SRX5089871,0.7785349619
SRX5089846,-0.5576673982
SRX5089848,-0.5837390394
SRX5089847,-0.8614395662000001
SRX5089849,1.038600905
SRX5089850,0.8862163262
SRX5089851,0.8719589075
SRX5089863,-1.0563265977
SRX5089861,-1.1356135841000001
SRX5089862,-1.1748178771
SRX5089865,1.1142729907
SRX5089864,0.9237307383000001
SRX5388955,0.23357641210000002
SRX5388957,-0.1526529124
SRX5388954,-0.071469981
SRX5388956,-0.0094535188
SRX5388960,-1.8888326792
SRX5388961,-1.7285389168
SRX5388959,-1.9757609908
SRX5388958,-1.2913742056
SRX5388964,-0.7986651245
SRX5388965,-0.861104182
SRX5388962,-0.5571194039
SRX5388963,-0.6704284416
SRX6889335,-0.1731771509
SRX6889333,0.1731771509
SRX6810002,-0.0384209458
SRX6810004,-0.033495782200000004
SRX6810003,0.071916728
SRX6810006,-0.5922916745
SRX6810005,-0.509310324
SRX6810007,-0.783068159
ERX1818322,0.2820342299
ERX1818321,-0.2820342299
SRX2617830,0.1372533074
SRX2617831,0.2666259214
SRX2617833,-0.7566641455
SRX2617832,-0.8153452717
SRX2617828,0.0868732119
SRX2617827,-0.0027156705
SRX2617829,-0.0841575413
SRX3456119,-0.3126330388
SRX3456118,-0.26971518310000003
SRX3456117,0.41364720390000004
SRX3456101,0.21645018800000002
SRX3456099,-0.027864267800000002
SRX3456100,-0.1885859202
SRX3456107,2.8903555682
SRX3456105,2.7730810273
SRX4374122,-0.9134237268000001
SRX4374121,-0.45045481200000004
SRX4374123,-0.4210213534
SRX4374124,-0.2472080724
SRX4374125,0.090172598
SRX4374126,0.1570354744
SRX4374127,-0.17097051130000002
SRX4374128,-0.1794451739
SRX4374129,-0.1382506293
SRX4374130,-0.3825050331
SRX4374132,0.2056534623
SRX4374131,0.2556359019
SRX4374133,-0.6499786867
SRX4374135,-0.6401530511
SRX4374134,-0.563935469
SRX4374138,0.0454990209
SRX4374136,-0.018606913000000003
SRX4374137,0.33233412770000004
SRX1091379,-0.2829342686
SRX1091380,-0.28985889730000003
SRX1091377,0.012078088
SRX1091378,-0.012078088
SRX4647145,0.060238146900000004
SRX4647146,-0.0084923638
SRX4647147,0.29705595300000004
SRX4647144,0.015989239000000002
SRX4647143,-0.0307918839
SRX4647142,0.0148026449
SRX4647155,0.6345192822
SRX4647152,0.9706068102000001
SRX4647153,0.8321599997
SRX4647154,0.5588168134
SRX4647148,1.1130010391
SRX4647149,1.1043266273
SRX4647151,1.1941476017000001
SRX4647150,1.2646754421
SRX4647123,-0.0830262687
SRX4647124,0.037075415300000004
SRX4647125,0.0459508534
SRX3103185,0.1567366242
SRX3103189,-0.2263641318
SRX3103187,-0.158540878
SRX3103184,0.1848340162
SRX3103188,-0.0036094331
SRX3103186,-0.1812245831
SRX1372110,0.4025506976
SRX1372111,0.7286140507000001
SRX1372108,-0.1052596068
SRX1372109,0.1052596068
SRX4506085,0.2471028506
SRX4506083,0.2187633307
SRX4506089,0.28480082290000003
SRX4506087,0.22341373750000001
SRX4506077,0.0669738013
SRX4506079,0.0235533492
SRX4506075,-0.2028870226
SRX4506081,0.1123598722
SRX4506084,1.578597773
SRX4506086,1.5391436043
SRX4506088,1.6011544766
SRX4506090,1.636607744
SRX4506078,1.4089216666
SRX4506080,1.4123111353
SRX4506082,1.380996318
SRX4506076,1.1666493084
SRX5352221,-0.376317638
SRX5352223,-0.372814464
SRX5352222,-0.2365561358
SRX5352229,0.1117892136
SRX5352227,-0.0413558746
SRX5352228,0.0327765771
SRX5352231,-2.525302013
SRX5352232,-2.2186776943
SRX5352230,-2.513361991
SRX5352225,-1.104564222
SRX5352224,-0.8436405706000001
SRX5352226,-0.8283693766
SRX5352220,-0.12028943210000001
SRX5352219,0.07096785750000001
