,0
gene_id,Rv1329c
name,dinG
operon,Op869
gene_product,ATP-dependent helicase DinG
COG,Transcription
regulator,"Rv0023,Rv0081,Rv0691c,Rv2034,Rv2324"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1329c"">External Database</a>"
