,0
gene_id,Rv3525c
name,Rv3525c
operon,Op2206
gene_product,siderophore-binding protein
COG,Function unknown
regulator,"Rv0081,Rv1353c,mbcA,Rv2250c,devR,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3525c"">External Database</a>"
