,0
gene_id,Rv2824c
name,Rv2824c
operon,Op1779
gene_product,CRISPR-associated endoribonuclease Cas6
COG,"Replication, recombination and repair"
regulator,"Rv0023,Rv0047c,Rv0081,Rv0324,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2824c"">External Database</a>"
