,0
gene_id,Rv2930
name,fadD26
operon,Op1840
gene_product,fatty-acid--CoA ligase FadD26
COG,Lipid transport and metabolism
regulator,"whiB5,Rv0081,Rv0324,Rv0767c,Rv1049,Rv1219c,Rv1353c,Rv1816,Rv2011c,sigC,Rv3488,lsr2,Rv3736,Rv3830c,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2930"">External Database</a>"
