,0
gene_id,Rv2184c
name,Rv2184c
operon,Op1365
gene_product,hypothetical protein
COG,Inorganic ion transport and metabolism
regulator,"Rv0023,Rv0081,sigI,Rv2250c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2184c"">External Database</a>"
