,0
gene_id,Rv2292c
name,Rv2292c
operon,Op1439
gene_product,hypothetical protein
COG,Nucleotide transport and metabolism
regulator,"Rv0023,Rv0465c,Rv0767c,Rv2034,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2292c"">External Database</a>"
