,0
gene_id,Rv1892
name,Rv1892
operon,Op1187
gene_product,membrane protein
COG,No COG annotation
regulator,"Rv0653c,csoR,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1892"">External Database</a>"
