,0
gene_id,Rv2713
name,sthA
operon,Op1713
gene_product,pyridine nucleotide transhydrogenase
COG,Energy production and conversion
regulator,"Rv0023,csoR,mprA,mprB,Rv1255c,Rv1776c,Rv1816,Rv2021c,Rv2324,Rv2989"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2713"">External Database</a>"
