,0
gene_id,Rv2585c
name,Rv2585c
operon,Op1631
gene_product,lipoprotein
COG,Amino acid transport and metabolism
regulator,"Rv0023,Rv0047c,Rv0135c,Rv0465c,phoP,Rv1473A,Rv2011c,sigH"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2585c"">External Database</a>"
