,0
gene_id,Rv3272
name,Rv3272
operon,Op2052
gene_product,hypothetical protein
COG,Energy production and conversion
regulator,"Rv0047c,Rv1473A,Rv1816,devR,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3272"">External Database</a>"
