sample,Rv0324
SRX3995807,-0.5383667085
SRX3995806,0.1267263533
SRX3995809,-0.4587953369
SRX3995808,0.31197243610000003
SRX4619048,-0.21006756310000002
SRX4619047,0.5828337867
SRX4619049,0.12355598870000001
SRX4619050,-0.0909668309
SRX3995804,0.1673072554
SRX3995805,-0.1673072554
SRX5089845,-1.4050970793
SRX5089844,-1.3533125168
SRX5089860,-0.0417836295
SRX5089859,0.046215506
SRX5089858,-0.0044318766
SRX5089854,0.151758433
SRX5089853,0.2441077556
SRX5089852,0.1272997032
SRX5089856,-1.85412215
SRX5089855,-1.8349786435
SRX5089857,-1.9859838532
SRX5089868,0.0516029358
SRX5089866,0.2314400742
SRX5089867,-0.0591637827
SRX5089870,-1.1353057039
SRX5089869,-1.1595722564
SRX5089871,-0.8102135477
SRX5089846,-0.1407174438
SRX5089848,-0.45275880420000003
SRX5089847,-0.1397129162
SRX5089849,-2.4462918202
SRX5089850,-2.4959228979
SRX5089851,-2.5096150322
SRX5089863,-0.9370209964
SRX5089861,-0.5458964672000001
SRX5089862,-0.713449612
SRX5089865,-1.7562122831
SRX5089864,-1.6193548755
SRX5388955,-0.055256258100000004
SRX5388957,-0.0630122874
SRX5388954,-0.0052773495
SRX5388956,0.12354589490000001
SRX5388960,1.1077166313
SRX5388961,1.5045368656
SRX5388959,1.1475766635
SRX5388958,1.0898953312
SRX5388964,0.0345368647
SRX5388965,0.35033481780000003
SRX5388962,0.2749119598
SRX5388963,0.1455406579
SRX6889335,0.1765480429
SRX6889333,-0.1765480429
SRX6810002,0.0152739121
SRX6810004,-0.3725844774
SRX6810003,0.3573105652
SRX6810006,2.4937141503
SRX6810005,2.2928864256
SRX6810007,2.6511408818
ERX1818322,-0.4369839209
ERX1818321,0.4369839209
SRX2617830,-0.4707764464
SRX2617831,-0.4298662291
SRX2617833,0.4095280338
SRX2617832,0.4215931336
SRX2617828,0.0212372503
SRX2617827,0.0660278472
SRX2617829,-0.0872650974
SRX3456119,-0.0762799795
SRX3456118,-0.2887037933
SRX3456117,-0.2874058779
SRX3456101,0.1233613986
SRX3456099,0.045121282000000006
SRX3456100,-0.16848268060000002
SRX3456107,-2.6386932309
SRX3456105,-1.9494363932
SRX4374122,0.3061921747
SRX4374121,0.2837952936
SRX4374123,-0.23206731160000002
SRX4374124,-0.0302109048
SRX4374125,-0.0326122856
SRX4374126,0.0628231904
SRX4374127,0.131371493
SRX4374128,0.3288027062
SRX4374129,-0.25403039650000003
SRX4374130,0.27745445690000003
SRX4374132,0.1179702927
SRX4374131,0.2089298259
SRX4374133,0.597847922
SRX4374135,-0.030237080700000002
SRX4374134,0.33856563840000004
SRX4374138,-0.025340663700000002
SRX4374136,0.2209315831
SRX4374137,0.2365778107
SRX1091379,3.5949249693
SRX1091380,3.566964508
SRX1091377,0.0047233885
SRX1091378,-0.0047233885
SRX4647145,-0.081578392
SRX4647146,0.1343786016
SRX4647147,0.2423798155
SRX4647144,0.1277170845
SRX4647143,-0.1716771795
SRX4647142,0.043960095000000005
SRX4647155,0.45262353250000004
SRX4647152,0.3312273102
SRX4647153,0.39668907480000004
SRX4647154,0.2421203364
SRX4647148,0.6161878074
SRX4647149,0.3401573755
SRX4647151,0.4442696184
SRX4647150,0.5906271251
SRX4647123,-0.1168027979
SRX4647124,0.0029750267
SRX4647125,0.1138277711
SRX3103185,-0.3945558469
SRX3103189,-0.0742374231
SRX3103187,-0.6520895907
SRX3103184,-0.3232975521
SRX3103188,0.35723063320000004
SRX3103186,-0.0339330811
SRX1372110,0.5025562351
SRX1372111,0.4155002915
SRX1372108,-0.2373907318
SRX1372109,0.2373907318
SRX4506085,-0.1360306736
SRX4506083,-0.0834364351
SRX4506089,-0.3369168025
SRX4506087,-0.25988341530000003
SRX4506077,-0.1283419925
SRX4506079,0.046758618700000004
SRX4506075,-0.0588688728
SRX4506081,0.1404522466
SRX4506084,-0.5867025188
SRX4506086,-0.1829748075
SRX4506088,-0.16644951630000002
SRX4506090,-0.1210478757
SRX4506078,0.1377222204
SRX4506080,-0.0308577849
SRX4506082,-0.0301460279
SRX4506076,-0.2265079077
SRX5352221,-0.9113392211
SRX5352223,-0.637882705
SRX5352222,-0.7454809741
SRX5352229,1.6568676759
SRX5352227,1.6116452185
SRX5352228,1.6002043078
SRX5352231,-1.7809304858
SRX5352232,-1.7296576669000001
SRX5352230,-1.3382264327
SRX5352225,-0.6738186681
SRX5352224,-1.1459178069
SRX5352226,-1.9308038723
SRX5352220,0.0479995957
SRX5352219,-0.0434120701
SRX5352218,-0.0045875256000000005
SRX4498228,-0.0148713222
SRX4498224,-0.31626571200000003
SRX4498230,-0.17283985540000002
SRX4498226,-0.06863678470000001
SRX4498218,0.08580361510000001
SRX4498216,0.09801871250000001
SRX4498220,-0.20533897010000002
SRX4498222,0.0215166426
SRX4498225,-1.1266734716
SRX4498227,-0.9828258746
SRX4498231,-0.8434774798
SRX4498229,-0.7960742938
SRX4498217,-0.9137537290000001
SRX4498221,-0.9361491445000001
SRX4498219,-0.7782879214
SRX4498223,-0.7095716993000001
SRX5079928,0.1654083341
SRX5079930,0.243136595
SRX5079929,0.2580349352
SRX5079923,0.10330056380000001
SRX5079924,-0.0403405455
SRX5079922,0.11750827670000001
SRX5079920,0.0718867386
SRX5079921,-0.07621085130000001
SRX5079919,0.0043241126
SRX5079926,-0.0092395302
SRX5079925,-0.0209297131
SRX5079927,0.3411217425
SRX894005,1.0914975166
SRX894004,0.9533603736
SRX894006,1.1793802828
SRX893999,0.07607003350000001
SRX894000,-0.1088010021
SRX893998,0.0327309686
SRX4647489,0.0745076697
SRX4647490,-0.0745076697
SRX4647492,-0.1791895603
SRX4647491,0.0674483188
SRX4647496,-0.8819236768000001
SRX4647495,-0.622253173
SRX4647499,-0.2691219805
SRX4647500,-0.2040027398
SRX4647493,-0.45911674610000003
SRX4647494,-0.48686280190000003
SRX4647497,-0.37023378700000004
SRX4647498,-0.1970595954
SRX4505482,-0.1859605977
SRX4505486,-0.1597189052
SRX4505484,-0.2643392505
SRX4505473,-0.1881731364
SRX4505476,0.0004845211
SRX4505480,0.11808867240000001
SRX4505478,-0.030285115
SRX4505474,-0.0882880785
SRX4505483,0.0862729442
SRX4505485,0.2235429098
SRX4505487,0.1131402844
SRX4505488,0.2196889052
SRX4505481,-0.0546816644
SRX4505477,0.08976299630000001
SRX4505475,0.2253502694
SRX4505479,0.1550782219
SRX4605773,0.0616719421
SRX4605774,-0.0422404794
SRX4605772,-0.1371441477
SRX4605771,0.1371441477
SRX5178871,-0.1590771833
SRX5178872,-0.1838483535
SRX5178868,0.1408379086
SRX5178870,-0.1177686639
SRX5178869,-0.0230692447
ERX1404045,0.1563001895
ERX1404046,-0.1563001895
ERX1404043,-0.061987363000000004
ERX1404044,0.2118622893
ERX237502,0.2275879724
ERX237505,0.29396730660000003
ERX237506,0.1847091908
ERX237500,1.1363326849
ERX237497,1.3040787319
ERX237499,1.2470287674
ERX237507,-0.705401308
ERX237496,-0.1281397074
ERX237504,0.8335410154
ERX3772318,0.07603465720000001
ERX3772320,0.2400832909
ERX3772319,0.132802151
ERX3772321,-0.1796288767
ERX3772322,-0.0521699174
ERX3772323,0.2317987941
SRX4314262,-0.2670163841
SRX4314263,-0.4952119673
SRX4314261,0.7622283514
SRX4314265,0.6460928832
SRX4314266,0.39410706840000004
