,0
name,Rv1776c+WhiB4
TF,Rv1776c+whiB4 
Regulator,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1776c"" target=""_blank"">Rv1776c</a> and whiB4 "
Function,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon
Category,Redox
has_venn,True
scatter,2
has_meme,False
precision,0.07109004740000001
recall,0.7142857143
