,0
gene_id,Rv0749A
name,Rv0749A
operon,Op481
gene_product,hypothetical protein
COG,"Replication, recombination and repair"
regulator,"Rv0023,csoR,mbcA,cmtR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0749A"">External Database</a>"
