sample,Rv2512a
SRX3995807,0.3004316852
SRX3995806,0.47917426150000003
SRX3995809,0.1098966837
SRX3995808,-0.1492686174
SRX4619048,0.0140183884
SRX4619047,0.0099740307
SRX4619049,-0.3775251025
SRX4619050,-0.20142602910000001
SRX3995804,-0.1023270337
SRX3995805,0.1023270337
SRX5089845,0.2367045255
SRX5089844,0.1329568826
SRX5089860,-0.0084109851
SRX5089859,0.0595087117
SRX5089858,-0.051097726600000004
SRX5089854,-1.2724993682
SRX5089853,-1.1280079137
SRX5089852,-0.9694438115
SRX5089856,-0.7924110848
SRX5089855,-0.5283865408
SRX5089857,-0.4579971639
SRX5089868,-0.0494600943
SRX5089866,-0.6270471902
SRX5089867,-0.4025402161
SRX5089870,-0.34767571480000004
SRX5089869,-0.0953119406
SRX5089871,-0.26772448390000003
SRX5089846,-0.9916475563
SRX5089848,-0.6070022921
SRX5089847,-1.0718080172
SRX5089849,-0.14366361560000002
SRX5089850,-0.09629549130000001
SRX5089851,-0.1930930197
SRX5089863,-0.7367025469
SRX5089861,-0.4502986661
SRX5089862,0.014249551000000001
SRX5089865,0.02246881
SRX5089864,-0.0020882291
SRX5388955,-0.2257879102
SRX5388957,0.111126474
SRX5388954,0.1006354433
SRX5388956,0.014025993
SRX5388960,-0.5394254018
SRX5388961,0.0935013391
SRX5388959,-0.42990966500000005
SRX5388958,-0.27115751400000004
SRX5388964,-0.5553558059
SRX5388965,0.0460109275
SRX5388962,-0.010172960600000001
SRX5388963,-0.27910294750000003
SRX6889335,0.10395230870000001
SRX6889333,-0.10395230870000001
SRX6810002,0.26476229830000003
SRX6810004,-0.0741646266
SRX6810003,-0.1905976717
SRX6810006,1.0385627797
SRX6810005,1.5336592774
SRX6810007,0.6877752937
ERX1818322,-0.040636575700000004
ERX1818321,0.040636575700000004
SRX2617830,-0.11946916510000001
SRX2617831,-0.3203012633
SRX2617833,0.5271018206
SRX2617832,0.15188837930000001
SRX2617828,0.2772778965
SRX2617827,-0.2001472555
SRX2617829,-0.077130641
SRX3456119,-0.5874860071
SRX3456118,-0.2246682834
SRX3456117,-0.27043584
SRX3456101,-0.14829463110000002
SRX3456099,0.23499391200000003
SRX3456100,-0.0866992808
SRX3456107,0.2990528239
SRX3456105,0.8340160995
SRX4374122,-0.33589123660000003
SRX4374121,-0.1762792364
SRX4374123,-0.7870444569
SRX4374124,0.193303628
SRX4374125,-0.09472241790000001
SRX4374126,-0.0985812101
SRX4374127,1.0469140065
SRX4374128,1.1545385584
SRX4374129,0.2201544292
SRX4374130,0.2773526407
SRX4374132,-0.7834815291
SRX4374131,-0.3878650967
SRX4374133,0.2794756427
SRX4374135,-0.24648401150000002
SRX4374134,0.09033190840000001
SRX4374138,-0.4286636324
SRX4374136,0.1919764952
SRX4374137,-0.17921819360000002
SRX1091379,0.3467955949
SRX1091380,0.335578653
SRX1091377,-0.0739899732
SRX1091378,0.0739899732
SRX4647145,-0.27593292750000004
SRX4647146,0.0896233511
SRX4647147,-0.2108111041
SRX4647144,-0.061709798
SRX4647143,-0.1029516634
SRX4647142,0.16466146140000001
SRX4647155,-0.0253680667
SRX4647152,-0.43331606040000004
SRX4647153,-0.1698155347
SRX4647154,0.1015904681
SRX4647148,0.1638663742
SRX4647149,-0.1899509182
SRX4647151,-0.045976797
SRX4647150,0.18734740730000002
SRX4647123,0.0393495761
SRX4647124,-0.0548893318
SRX4647125,0.015539755700000001
SRX3103185,-0.5021414294000001
SRX3103189,0.23079259500000002
SRX3103187,-0.8654115947000001
SRX3103184,0.22524827730000002
SRX3103188,-0.0227970059
SRX3103186,-0.2024512714
SRX1372110,0.2875628904
SRX1372111,-0.2202418747
SRX1372108,-0.0822046639
SRX1372109,0.0822046639
SRX4506085,0.0147137055
SRX4506083,-0.08590674990000001
SRX4506089,-0.042193806
SRX4506087,-0.1506361931
SRX4506077,-0.015035548900000001
SRX4506079,0.015190660600000001
SRX4506075,0.11167544
SRX4506081,-0.1118305517
SRX4506084,-1.042871898
SRX4506086,-1.0638369163
SRX4506088,-0.9583753804
SRX4506090,-1.1119623386
SRX4506078,-0.8502442781
SRX4506080,-0.6573120065
SRX4506082,-1.2332891224
SRX4506076,-0.919838394
SRX5352221,-0.0416241321
SRX5352223,-0.6059485708
SRX5352222,-0.3384452059
SRX5352229,0.40240840050000004
SRX5352227,0.4028136109
SRX5352228,-0.0798898036
SRX5352231,-1.7112743526
SRX5352232,-0.9142270283
SRX5352230,-0.264230623
SRX5352225,0.1815130495
SRX5352224,-0.3445579666
SRX5352226,-0.0959488595
SRX5352220,0.1029220703
SRX5352219,0.020228781
SRX5352218,-0.12315085120000001
SRX4498228,0.0608167868
SRX4498224,0.0890207618
SRX4498230,-0.0983857325
SRX4498226,0.3173942668
SRX4498218,0.1260744946
SRX4498216,-0.0953421863
SRX4498220,-0.0314823132
SRX4498222,0.0007500048
SRX4498225,0.1069438234
SRX4498227,0.0238596649
SRX4498231,0.34164680280000004
SRX4498229,0.24647634200000001
SRX4498217,0.1098769264
SRX4498221,0.20860012490000002
SRX4498219,-0.0426546817
SRX4498223,0.1353740923
SRX5079928,-0.3388048394
SRX5079930,-0.8499174663
SRX5079929,-0.5184961808
SRX5079923,-0.2535150102
SRX5079924,-0.012579623100000001
SRX5079922,-0.2204413309
SRX5079920,-0.1770020444
SRX5079921,0.172539765
SRX5079919,0.0044622793
SRX5079926,-0.39738504680000003
SRX5079925,-0.1631211779
SRX5079927,-0.3232161469
SRX894005,-1.5597957719000002
SRX894004,-0.8825367712000001
SRX894006,-1.1809021925
SRX893999,-0.0010742783
SRX894000,0.0994114011
SRX893998,-0.0983371229
SRX4647489,0.2360327659
SRX4647490,-0.2360327659
SRX4647492,0.1103186112
SRX4647491,0.1605295333
SRX4647496,0.0715446045
SRX4647495,0.4309162124
SRX4647499,0.1213608196
SRX4647500,0.09898661710000001
SRX4647493,-0.0020419344
SRX4647494,0.2079424222
SRX4647497,-0.0306322834
SRX4647498,0.1128761918
SRX4505482,0.2361910926
SRX4505486,-0.1365874161
SRX4505484,0.7937828842
SRX4505473,0.06595723640000001
SRX4505476,-0.0847398838
SRX4505480,0.0949055277
SRX4505478,0.42190614600000004
SRX4505474,-0.4320717899
SRX4505483,0.018841205
SRX4505485,0.3128455288
SRX4505487,0.2204499301
SRX4505488,0.0974120151
SRX4505481,0.1683154245
SRX4505477,0.0979117652
SRX4505475,0.0278824878
SRX4505479,0.36681963500000003
SRX4605773,-0.11783346260000001
SRX4605774,0.045525071800000004
SRX4605772,0.0274296288
SRX4605771,-0.0274296288
SRX5178871,0.2269524404
SRX5178872,-0.2803203595
SRX5178868,0.2964905405
SRX5178870,-0.0304411341
SRX5178869,-0.2660494064
ERX1404045,0.0643766005
ERX1404046,-0.0643766005
ERX1404043,-0.2105166449
