,0
gene_id,Rv0436c
name,pssA
operon,Op290
gene_product,CDP-diacylglycerol--serine O-phosphatidyltransferase
COG,Lipid transport and metabolism
regulator,"Rv0023,Rv2011c,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0436c"">External Database</a>"
