,0
gene_id,Rv0832
name,PE_PGRS12
operon,Op536
gene_product,PE-PGRS family protein PE_PGRS12
COG,Energy production and conversion
regulator,"csoR,Rv1219c,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0832"">External Database</a>"
