,0
gene_id,Rv1728c
name,Rv1728c
operon,Op1076
gene_product,hypothetical protein
COG,Cell wall/membrane/envelope biogenesis
regulator,"Rv0047c,Rv1353c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1728c"">External Database</a>"
